Time, State, posX, posY, posZ, errorX, errorY, errorZ, errorYaw, ascendRate, adjustmentGain, delaytime
75.44, 2,-0.1042,20.0547,13.7130,0.0000,-0.0050,0.6706,90.48,0.010,0.005,0.150
75.59, 2,-0.1072,20.0582,13.7153,0.0000,-0.0029,0.6593,90.47,0.010,0.005,0.150
75.74, 2,-0.1092,20.0620,13.7277,0.0000,-0.0009,0.6465,90.47,0.010,0.005,0.150
75.89, 2,-0.1088,20.0640,13.7344,0.0000,0.0009,0.6342,90.47,0.010,0.005,0.150
76.04, 2,-0.1107,20.0658,13.7425,0.0000,0.0026,0.6214,90.47,0.010,0.005,0.150
76.20, 2,-0.1115,20.0678,13.7491,0.0000,0.0041,0.6086,90.48,0.010,0.005,0.150
76.35, 2,-0.1136,20.0707,13.7597,0.0000,0.0055,0.5946,90.47,0.010,0.005,0.150
76.50, 2,-0.1141,20.0724,13.7714,0.0000,0.0067,0.5818,90.46,0.010,0.005,0.150
76.65, 2,-0.1176,20.0746,13.7806,0.0000,0.0077,0.5690,90.46,0.010,0.005,0.150
76.80, 2,-0.1202,20.0756,13.7929,0.0000,0.0086,0.5567,90.46,0.010,0.005,0.150
76.96, 2,-0.1215,20.0764,13.8083,0.0000,0.0093,0.5446,90.46,0.010,0.005,0.150
77.11, 2,-0.1214,20.0773,13.8183,0.0000,0.0100,0.5342,90.46,0.010,0.005,0.150
77.26, 2,-0.1224,20.0786,13.8345,0.0000,0.0105,0.5238,90.47,0.010,0.005,0.150
77.41, 2,-0.1223,20.0800,13.8482,0.0000,0.0109,0.5158,90.47,0.010,0.005,0.150
77.56, 2,-0.1184,20.0806,13.8368,0.0000,0.0112,0.5069,90.47,0.010,0.005,0.150
77.72, 2,-0.1160,20.0826,13.8412,0.0000,0.0113,0.4945,90.48,0.010,0.005,0.150
77.87, 2,-0.1155,20.0848,13.8549,0.0000,0.0114,0.4822,90.48,0.010,0.005,0.150
78.03, 2,-0.1135,20.0868,13.8682,0.0000,0.0113,0.4715,90.49,0.010,0.005,0.150
78.18, 2,-0.1122,20.0886,13.8873,0.0000,0.0109,0.4618,90.49,0.010,0.005,0.150
78.33, 2,-0.1137,20.0899,13.9019,0.0000,0.0104,0.4546,90.49,0.010,0.005,0.150
78.48, 2,-0.1142,20.0904,13.9213,0.0000,0.0096,0.4494,90.48,0.010,0.005,0.150
78.64, 2,-0.1141,20.0902,13.9217,0.0000,0.0087,0.4457,90.48,0.010,0.005,0.150
78.79, 2,-0.1145,20.0902,13.9251,0.0000,0.0076,0.4404,90.48,0.010,0.005,0.150
78.94, 2,-0.1163,20.0893,13.9201,0.0000,0.0065,0.4343,90.49,0.010,0.005,0.150
79.09, 2,-0.1164,20.0883,13.9184,0.0000,0.0053,0.4247,90.48,0.010,0.005,0.150
79.24, 2,-0.1145,20.0873,13.9230,0.0000,0.0041,0.4139,90.49,0.010,0.005,0.150
79.40, 2,-0.1141,20.0869,13.9276,0.0000,0.0029,0.4022,90.49,0.010,0.005,0.150
79.55, 2,-0.1133,20.0859,13.9411,0.0000,0.0017,0.3894,90.50,0.010,0.005,0.150
79.70, 2,-0.1124,20.0850,13.9580,0.0000,0.0004,0.3772,90.50,0.010,0.005,0.150
79.85, 2,-0.1111,20.0845,13.9669,0.0000,-0.0009,0.3663,90.49,0.010,0.005,0.150
80.00, 2,-0.1080,20.0841,13.9582,0.0000,-0.0022,0.3550,90.48,0.010,0.005,0.150
80.16, 2,-0.1068,20.0837,13.9594,0.0000,-0.0037,0.3399,90.49,0.010,0.005,0.150
80.31, 2,-0.1050,20.0827,13.9712,0.0000,-0.0053,0.3241,90.49,0.010,0.005,0.150
80.46, 2,-0.1032,20.0810,13.9917,0.0000,-0.0070,0.3090,90.48,0.010,0.005,0.150
80.61, 2,-0.1008,20.0793,14.0083,0.0000,-0.0088,0.2961,90.47,0.010,0.005,0.150
80.71, 2,-0.1012,20.0773,14.0246,0.0000,-0.0100,0.2885,90.47,0.000,0.010,0.100
80.82, 2,-0.0996,20.0755,14.0395,0.0000,-0.0112,0.2831,90.48,0.000,0.010,0.100
80.92, 2,-0.0995,20.0726,14.0531,0.0000,-0.0125,0.2799,90.48,0.000,0.010,0.100
81.02, 2,-0.0983,20.0704,14.0599,0.0000,-0.0137,0.2783,90.48,0.000,0.010,0.100
81.12, 2,-0.0966,20.0689,14.0576,0.0000,-0.0149,0.2774,90.49,0.000,0.010,0.100
81.22, 2,-0.0940,20.0673,14.0597,0.0000,-0.0161,0.2760,90.49,0.000,0.010,0.100
81.32, 2,-0.0936,20.0656,14.0652,0.0000,-0.0173,0.2747,90.50,0.000,0.010,0.100
81.42, 2,-0.0933,20.0645,14.0714,0.0000,-0.0185,0.2742,90.50,0.000,0.010,0.100
81.52, 2,-0.0931,20.0639,14.0790,0.0000,-0.0197,0.2743,90.51,0.000,0.010,0.100
81.62, 2,-0.0922,20.0637,14.0837,0.0000,-0.0208,0.2754,90.50,0.000,0.010,0.100
81.73, 2,-0.0940,20.0626,14.0910,0.0000,-0.0221,0.2780,90.50,0.000,0.010,0.100
81.83, 2,-0.0939,20.0619,14.0948,0.0000,-0.0233,0.2813,90.49,0.000,0.010,0.100
81.93, 2,-0.0942,20.0605,14.1009,0.0000,-0.0245,0.2854,90.48,0.000,0.010,0.100
82.03, 2,-0.0940,20.0593,14.1017,0.0000,-0.0258,0.2905,90.48,0.000,0.010,0.100
82.13, 2,-0.0944,20.0578,14.0998,0.0000,-0.0271,0.2959,90.47,0.000,0.010,0.100
82.23, 2,-0.0938,20.0565,14.0974,0.0000,-0.0283,0.3012,90.47,0.000,0.010,0.100
82.38, 2,-0.0939,20.0538,14.0944,0.0000,-0.0303,0.3084,90.47,0.010,0.005,0.150
82.53, 2,-0.0947,20.0521,14.0952,0.0000,-0.0323,0.3139,90.47,0.010,0.005,0.150
82.68, 2,-0.0922,20.0516,14.1041,0.0000,-0.0344,0.3185,90.48,0.010,0.005,0.150
82.84, 2,-0.0908,20.0503,14.1147,0.0000,-0.0364,0.3234,90.48,0.010,0.005,0.150
82.99, 2,-0.0885,20.0491,14.1287,0.0000,-0.0385,0.3295,90.49,0.010,0.005,0.150
83.14, 2,-0.0860,20.0471,14.1389,0.0000,-0.0405,0.3374,90.50,0.010,0.005,0.150
83.29, 2,-0.0838,20.0452,14.1417,0.0000,-0.0424,0.3452,90.49,0.010,0.005,0.150
83.45, 2,-0.0809,20.0415,14.1489,0.0000,-0.0444,0.3523,90.48,0.010,0.005,0.150
83.60, 2,-0.0783,20.0376,14.1555,0.0000,-0.0463,0.3594,90.48,0.010,0.005,0.150
83.75, 2,-0.0740,20.0341,14.1507,0.0000,-0.0481,0.3659,90.48,0.010,0.005,0.150
83.90, 2,-0.0707,20.0320,14.1440,0.0000,-0.0499,0.3697,90.47,0.010,0.005,0.150
84.06, 2,-0.0679,20.0277,14.1365,0.0000,-0.0516,0.3696,90.45,0.010,0.005,0.150
84.21, 2,-0.0653,20.0241,14.1307,0.0000,-0.0531,0.3672,90.44,0.010,0.005,0.150
84.36, 2,-0.0624,20.0209,14.1266,0.0000,-0.0545,0.3631,90.42,0.010,0.005,0.150
84.51, 2,-0.0586,20.0175,14.1329,0.0000,-0.0557,0.3586,90.40,0.010,0.005,0.150
84.66, 2,-0.0562,20.0138,14.1401,0.0000,-0.0567,0.3552,90.39,0.010,0.005,0.150
84.82, 2,-0.0525,20.0111,14.1502,0.0000,-0.0574,0.3532,90.38,0.010,0.005,0.150
84.97, 2,-0.0492,20.0108,14.1587,0.0000,-0.0580,0.3531,90.38,0.010,0.005,0.150
85.12, 2,-0.0450,20.0109,14.1533,0.0000,-0.0584,0.3543,90.37,0.010,0.005,0.150
85.27, 2,-0.0421,20.0115,14.1552,0.0000,-0.0587,0.3547,90.36,0.010,0.005,0.150
85.43, 2,-0.0382,20.0108,14.1634,0.0000,-0.0588,0.3555,90.36,0.010,0.005,0.150
85.58, 2,-0.0352,20.0108,14.1691,0.0000,-0.0589,0.3577,90.35,0.010,0.005,0.150
85.74, 2,-0.0321,20.0119,14.1747,0.0000,-0.0588,0.3606,90.34,0.010,0.005,0.150
85.89, 2,-0.0303,20.0128,14.1799,0.0000,-0.0587,0.3644,90.34,0.010,0.005,0.150
86.04, 2,-0.0293,20.0132,14.1816,0.0000,-0.0587,0.3687,90.33,0.010,0.005,0.150
86.20, 2,-0.0279,20.0137,14.1818,0.0000,-0.0586,0.3734,90.32,0.010,0.005,0.150
86.35, 2,-0.0265,20.0142,14.1789,0.0000,-0.0586,0.3786,90.31,0.010,0.005,0.150
86.50, 2,-0.0235,20.0147,14.1644,0.0000,-0.0586,0.3825,90.31,0.010,0.005,0.150
86.66, 2,-0.0203,20.0153,14.1556,0.0000,-0.0586,0.3837,90.29,0.010,0.005,0.150
86.81, 2,-0.0164,20.0147,14.1462,0.0000,-0.0586,0.3831,90.29,0.010,0.005,0.150
86.96, 2,-0.0126,20.0142,14.1217,0.0000,-0.0587,0.3797,90.28,0.010,0.005,0.150
87.11, 2,-0.0079,20.0147,14.1136,0.0000,-0.0586,0.3712,90.28,0.010,0.005,0.150
87.26, 2,-0.0042,20.0149,14.1191,0.0000,-0.0586,0.3622,90.29,0.010,0.005,0.150
87.42, 2,0.0006,20.0143,14.1277,0.0000,-0.0584,0.3540,90.29,0.010,0.005,0.150
87.57, 2,0.0048,20.0143,14.1372,0.0000,-0.0582,0.3475,90.29,0.010,0.005,0.150
87.72, 2,0.0075,20.0148,14.1109,0.0000,-0.0579,0.3403,90.30,0.010,0.005,0.150
87.87, 2,0.0099,20.0165,14.1044,0.0000,-0.0574,0.3278,90.31,0.010,0.005,0.150
88.02, 2,0.0118,20.0179,14.0992,0.0000,-0.0570,0.3140,90.31,0.010,0.005,0.150
88.18, 2,0.0140,20.0184,14.1064,0.0000,-0.0564,0.2985,90.30,0.010,0.005,0.150
88.28, 2,0.0161,20.0181,14.1142,0.0000,-0.0560,0.2888,90.30,0.000,0.010,0.100
88.38, 2,0.0177,20.0180,14.1230,0.0000,-0.0557,0.2800,90.29,0.000,0.010,0.100
88.48, 2,0.0192,20.0173,14.1301,0.0000,-0.0553,0.2721,90.30,0.000,0.010,0.100
88.58, 2,0.0199,20.0173,14.1398,0.0000,-0.0549,0.2650,90.31,0.000,0.010,0.100
88.68, 2,0.0220,20.0166,14.1515,0.0000,-0.0544,0.2588,90.32,0.000,0.010,0.100
88.78, 2,0.0235,20.0166,14.1637,0.0000,-0.0539,0.2539,90.32,0.000,0.010,0.100
88.88, 2,0.0253,20.0164,14.1744,0.0000,-0.0533,0.2503,90.32,0.000,0.010,0.100
88.98, 2,0.0261,20.0167,14.1801,0.0000,-0.0528,0.2484,90.32,0.000,0.010,0.100
89.08, 2,0.0280,20.0164,14.1876,0.0000,-0.0521,0.2475,90.32,0.000,0.010,0.100
89.18, 2,0.0291,20.0170,14.1944,0.0000,-0.0514,0.2476,90.31,0.000,0.010,0.100
89.28, 2,0.0313,20.0170,14.1978,0.0000,-0.0507,0.2486,90.31,0.000,0.010,0.100
89.38, 2,0.0329,20.0176,14.1969,0.0000,-0.0498,0.2499,90.30,0.000,0.010,0.100
89.48, 2,0.0344,20.0176,14.1989,0.0000,-0.0490,0.2512,90.30,0.000,0.010,0.100
89.58, 2,0.0349,20.0184,14.1993,0.0000,-0.0481,0.2524,90.31,0.000,0.010,0.100
89.68, 2,0.0360,20.0182,14.2018,0.0000,-0.0471,0.2537,90.31,0.000,0.010,0.100
89.78, 2,0.0358,20.0194,14.1980,0.0000,-0.0461,0.2554,90.31,0.000,0.010,0.100
89.88, 2,0.0369,20.0194,14.1889,0.0000,-0.0451,0.2565,90.31,0.000,0.010,0.100
89.98, 2,0.0366,20.0201,14.1867,0.0000,-0.0440,0.2563,90.31,0.000,0.010,0.100
90.08, 2,0.0364,20.0209,14.1847,0.0000,-0.0429,0.2555,90.31,0.000,0.010,0.100
90.18, 2,0.0350,20.0228,14.1874,0.0000,-0.0418,0.2545,90.31,0.000,0.010,0.100
90.28, 2,0.0350,20.0234,14.1920,0.0000,-0.0406,0.2538,90.31,0.000,0.010,0.100
90.38, 2,0.0344,20.0245,14.1969,0.0000,-0.0395,0.2536,90.31,0.000,0.010,0.100
90.48, 2,0.0354,20.0265,14.1839,0.0000,-0.0383,0.2537,90.31,0.000,0.010,0.100
90.58, 2,0.0354,20.0294,14.1762,0.0000,-0.0371,0.2519,90.30,0.000,0.010,0.100
90.69, 2,0.0368,20.0317,14.1738,0.0000,-0.0358,0.2487,90.30,0.000,0.010,0.100
90.79, 2,0.0371,20.0343,14.1767,0.0000,-0.0346,0.2453,90.29,0.000,0.010,0.100
90.89, 2,0.0392,20.0355,14.1823,0.0000,-0.0334,0.2421,90.29,0.000,0.010,0.100
91.00, 2,0.0394,20.0368,14.1859,0.0000,-0.0322,0.2397,90.29,0.000,0.010,0.100
91.10, 2,0.0404,20.0385,14.1852,0.0000,-0.0311,0.2378,90.30,0.000,0.010,0.100
91.20, 2,0.0405,20.0407,14.1701,0.0000,-0.0299,0.2349,90.29,0.000,0.010,0.100
91.30, 2,0.0414,20.0419,14.1653,0.0000,-0.0288,0.2301,90.29,0.000,0.010,0.100
91.40, 2,0.0405,20.0440,14.1679,0.0000,-0.0277,0.2245,90.29,0.000,0.010,0.100
91.50, 2,0.0403,20.0461,14.1723,0.0000,-0.0267,0.2191,90.28,0.000,0.010,0.100
91.60, 2,0.0390,20.0489,14.1780,0.0000,-0.0256,0.2140,90.26,0.000,0.010,0.100
91.70, 2,0.0382,20.0502,14.1857,0.0000,-0.0246,0.2095,90.24,0.000,0.010,0.100
91.80, 2,0.0367,20.0517,14.1929,0.0000,-0.0236,0.2058,90.23,0.000,0.010,0.100
91.90, 2,0.0359,20.0533,14.1989,0.0000,-0.0226,0.2026,90.23,0.000,0.010,0.100
92.00, 2,0.0348,20.0552,14.2023,0.0000,-0.0217,0.2001,90.23,0.000,0.010,0.100
92.10, 2,0.0341,20.0560,14.1992,0.0000,-0.0207,0.1976,90.24,0.000,0.010,0.100
