Time, State, posX, posY, posZ, errorX, errorY, errorZ, errorYaw, ascendRate, adjustmentGain, delaytime
4.61, 0,0.0842,3.0423,7.5483,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
4.81, 0,0.0843,3.2637,7.5218,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
5.01, 0,0.0839,3.4563,7.5047,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
5.21, 0,0.0825,3.6849,7.4998,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
5.41, 0,0.0820,3.9226,7.4906,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
5.61, 0,0.0829,4.1518,7.4712,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
5.82, 0,0.0833,4.3864,7.4665,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
6.02, 0,0.0814,4.6276,7.4786,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
6.22, 0,0.0791,4.8661,7.4944,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
6.42, 0,0.0754,5.1010,7.5051,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
6.62, 0,0.0725,5.3404,7.5176,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
6.82, 0,0.0702,5.5818,7.5180,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
7.02, 0,0.0697,5.7756,7.5209,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
7.22, 0,0.0691,6.0070,7.5309,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
7.42, 0,0.0688,6.2402,7.5379,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
7.62, 0,0.0672,6.4695,7.5429,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
7.82, 0,0.0657,6.6527,7.5488,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
8.02, 0,0.0640,6.8798,7.5462,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
8.22, 0,0.0615,7.1013,7.5329,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
8.42, 0,0.0626,7.3269,7.5273,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
8.62, 0,0.0626,7.5499,7.5263,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
8.82, 0,0.0643,7.7694,7.5239,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
9.02, 0,0.0648,7.9870,7.5240,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
9.22, 0,0.0657,8.1990,7.5197,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
9.42, 0,0.0673,8.4083,7.4709,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
9.63, 0,0.0686,8.5832,7.4375,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
9.83, 0,0.0696,8.7926,7.3881,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
10.03, 0,0.0702,8.9979,7.3668,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
10.23, 0,0.0691,9.2082,7.3883,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
10.43, 0,0.0680,9.3791,7.4170,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
10.63, 0,0.0665,9.5876,7.4582,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
10.83, 0,0.0653,9.7997,7.4994,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
11.03, 0,0.0638,10.0130,7.5295,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
11.23, 0,0.0628,10.2233,7.5477,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
11.43, 0,0.0612,10.4392,7.5613,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
11.63, 0,0.0587,10.6203,7.5647,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
11.83, 0,0.0557,10.8343,7.5704,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
12.03, 0,0.0538,11.0476,7.5771,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
12.23, 0,0.0521,11.2637,7.5741,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
12.43, 0,0.0498,11.4773,7.5690,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.200
12.68, 0,0.0467,11.7243,7.5502,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
12.94, 0,0.0419,12.0033,7.5232,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
13.19, 0,0.0391,12.2440,7.5236,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
13.44, 0,0.0383,12.4795,7.5329,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
13.70, 0,0.0377,12.7343,7.5303,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
13.95, 0,0.0363,12.9529,7.5313,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
14.20, 0,0.0333,13.1602,7.5058,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
14.46, 0,0.0287,13.3909,7.4837,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
14.71, 0,0.0256,13.5946,7.4788,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
14.96, 0,0.0238,13.8139,7.4858,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
15.22, 0,0.0210,14.0045,7.4894,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
15.47, 0,0.0176,14.1998,7.4723,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
15.72, 0,0.0159,14.4207,7.4552,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
15.98, 0,0.0143,14.6161,7.4450,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
16.23, 0,0.0118,14.8388,7.4570,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
16.48, 0,0.0097,15.0273,7.4774,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
16.74, 0,0.0095,15.2476,7.4923,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
16.99, 0,0.0103,15.4353,7.5050,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
17.24, 0,0.0109,15.6272,7.5115,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
17.49, 0,0.0114,15.8422,7.5170,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
17.74, 0,0.0121,16.0349,7.5107,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
18.00, 0,0.0108,16.2461,7.4710,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
18.25, 0,0.0096,16.4371,7.4459,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
18.50, 0,0.0102,16.6239,7.4511,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
18.75, 0,0.0127,16.8350,7.4648,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
19.00, 0,0.0152,17.0191,7.4673,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
19.26, 0,0.0191,17.1997,7.4691,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
19.51, 0,0.0249,17.4040,7.4798,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
19.76, 0,0.0292,17.5807,7.4885,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
20.02, 0,0.0305,17.7884,7.4892,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
20.28, 0,0.0292,17.9709,7.4866,-1.0000,-1.0000,-1.0000,0.00,0.000,0.000,0.250
20.53, 0,0.0276,18.1548,7.4846,0.0000,-0.9038,6.9649,90.75,0.000,0.000,0.250
20.73, 1,0.0268,18.3108,7.4838,0.0000,-0.8267,6.9768,90.73,0.000,0.150,0.200
20.93, 1,0.0257,18.4768,7.4730,0.0000,-0.7428,6.9887,90.63,0.000,0.150,0.200
21.13, 1,0.0254,18.6523,7.4566,0.0000,-0.6540,6.9990,90.52,0.000,0.150,0.200
21.33, 1,0.0259,18.8038,7.4419,0.0000,-0.5632,7.0049,90.45,0.000,0.150,0.200
21.53, 1,0.0261,18.9941,7.4258,0.0000,-0.4695,7.0062,90.41,0.000,0.150,0.200
21.73, 1,0.0266,19.1809,7.4214,0.0000,-0.3769,7.0043,90.39,0.000,0.150,0.200
21.93, 1,0.0279,19.3693,7.4294,0.0000,-0.2868,7.0022,90.36,0.000,0.150,0.200
22.13, 1,0.0289,19.5461,7.4394,0.0000,-0.2005,7.0016,90.34,0.000,0.150,0.200
22.33, 1,0.0294,19.6918,7.4408,0.0000,-0.1174,7.0026,90.34,0.000,0.150,0.200
22.53, 1,0.0321,19.8583,7.4364,0.0000,-0.0416,7.0022,90.33,0.000,0.150,0.200
22.73, 1,0.0350,20.0139,7.4362,0.0000,0.0277,7.0007,90.32,0.000,0.100,0.200
22.94, 1,0.0377,20.1503,7.4413,0.0000,0.0912,6.9989,90.31,0.000,0.100,0.200
23.14, 1,0.0395,20.2775,7.4483,0.0000,0.1462,6.9982,90.33,0.000,0.100,0.200
23.34, 1,0.0435,20.3877,7.4523,0.0000,0.1946,6.9987,90.33,0.000,0.150,0.200
23.54, 1,0.0483,20.4799,7.4521,0.0000,0.2336,7.0001,90.32,0.000,0.150,0.200
23.74, 1,0.0539,20.5584,7.4539,0.0000,0.2668,7.0014,90.32,0.000,0.150,0.200
23.94, 1,0.0596,20.6215,7.4610,0.0000,0.2919,7.0030,90.32,0.000,0.150,0.200
24.14, 1,0.0636,20.6681,7.4526,0.0000,0.3103,7.0056,90.31,0.000,0.150,0.200
24.34, 1,0.0674,20.7020,7.4452,0.0000,0.3216,7.0050,90.30,0.000,0.150,0.200
24.54, 1,0.0733,20.7202,7.4462,0.0000,0.3266,7.0027,90.29,0.000,0.150,0.200
24.74, 1,0.0818,20.7298,7.4431,0.0000,0.3254,7.0000,90.28,0.000,0.150,0.200
24.94, 1,0.0916,20.7270,7.4454,0.0000,0.3188,6.9969,90.29,0.000,0.150,0.200
25.14, 1,0.1003,20.7127,7.4364,0.0000,0.3074,6.9940,90.32,0.000,0.150,0.200
25.34, 1,0.1078,20.6902,7.4253,0.0000,0.2913,6.9864,90.33,0.000,0.150,0.200
25.54, 1,0.1157,20.6660,7.4218,0.0000,0.2724,6.9763,90.34,0.000,0.150,0.200
25.74, 1,0.1236,20.6325,7.4179,0.0000,0.2500,6.9650,90.36,0.000,0.150,0.200
25.95, 1,0.1312,20.5885,7.4244,0.0000,0.2239,6.9532,90.38,0.000,0.150,0.200
26.15, 1,0.1363,20.5392,7.4211,0.0000,0.1954,6.9419,90.38,0.000,0.150,0.200
26.35, 1,0.1400,20.4812,7.3706,0.0000,0.1651,6.9235,90.38,0.000,0.150,0.200
26.55, 1,0.1442,20.4201,7.3624,0.0000,0.1332,6.8932,90.38,0.000,0.150,0.200
26.75, 1,0.1477,20.3561,7.3781,0.0000,0.1021,6.8624,90.38,0.000,0.150,0.200
26.95, 1,0.1500,20.3008,7.4052,0.0000,0.0705,6.8351,90.38,0.000,0.150,0.200
27.15, 1,0.1517,20.2377,7.4318,0.0000,0.0388,6.8146,90.37,0.000,0.100,0.200
27.35, 1,0.1534,20.1732,7.4548,0.0000,0.0085,6.7997,90.36,0.000,0.100,0.200
27.55, 1,0.1540,20.1115,7.4684,0.0000,-0.0198,6.7902,90.34,0.000,0.100,0.200
27.75, 1,0.1546,20.0528,7.4782,0.0000,-0.0470,6.7834,90.32,0.000,0.100,0.200
27.95, 1,0.1546,20.0062,7.4851,0.0000,-0.0721,6.7793,90.30,0.000,0.100,0.200
28.15, 1,0.1540,19.9552,7.5001,0.0000,-0.0951,6.7784,90.29,0.000,0.100,0.200
28.35, 1,0.1518,19.9083,7.5150,0.0000,-0.1160,6.7829,90.28,0.000,0.100,0.200
28.55, 1,0.1483,19.8652,7.5276,0.0000,-0.1338,6.7917,90.27,0.000,0.150,0.200
28.75, 1,0.1427,19.8270,7.5389,0.0000,-0.1498,6.8051,90.25,0.000,0.150,0.200
28.95, 1,0.1359,19.7931,7.5486,0.0000,-0.1631,6.8230,90.24,0.000,0.150,0.200
29.15, 1,0.1301,19.7699,7.5518,0.0000,-0.1735,6.8442,90.22,0.000,0.150,0.200
29.35, 1,0.1231,19.7460,7.5530,0.0000,-0.1815,6.8675,90.21,0.000,0.150,0.200
29.55, 1,0.1163,19.7259,7.5366,0.0000,-0.1867,6.8908,90.21,0.000,0.150,0.200
29.75, 1,0.1094,19.7120,7.5255,0.0000,-0.1893,6.9110,90.21,0.000,0.150,0.200
29.95, 1,0.1031,19.7040,7.5145,0.0000,-0.1891,6.9285,90.23,0.000,0.150,0.200
30.15, 1,0.0970,19.7007,7.5031,0.0000,-0.1864,6.9441,90.24,0.000,0.150,0.200
30.36, 1,0.0892,19.7011,7.4887,0.0000,-0.1812,6.9576,90.25,0.000,0.150,0.200
30.56, 1,0.0833,19.7053,7.4724,0.0000,-0.1739,6.9671,90.25,0.000,0.150,0.200
30.76, 1,0.0794,19.7130,7.4655,0.0000,-0.1642,6.9737,90.25,0.000,0.150,0.200
30.96, 1,0.0757,19.7261,7.4569,0.0000,-0.1530,6.9784,90.23,0.000,0.150,0.200
31.16, 1,0.0699,19.7433,7.4557,0.0000,-0.1395,6.9815,90.22,0.000,0.150,0.200
31.36, 1,0.0634,19.7645,7.4539,0.0000,-0.1253,6.9842,90.22,0.000,0.150,0.200
31.56, 1,0.0562,19.7876,7.4494,0.0000,-0.1093,6.9869,90.23,0.000,0.150,0.200
31.76, 1,0.0500,19.8077,7.4246,0.0000,-0.0929,6.9865,90.22,0.000,0.150,0.200
31.96, 1,0.0429,19.8352,7.4168,0.0000,-0.0760,6.9792,90.22,0.000,0.100,0.200
32.16, 1,0.0382,19.8626,7.4209,0.0000,-0.0585,6.9705,90.21,0.000,0.100,0.200
32.36, 1,0.0344,19.8926,7.4333,0.0000,-0.0415,6.9631,90.21,0.000,0.100,0.200
32.56, 1,0.0311,19.9228,7.4459,0.0000,-0.0248,6.9590,90.23,0.000,0.100,0.200
32.77, 1,0.0275,19.9521,7.4550,0.0000,-0.0085,6.9574,90.22,0.000,0.100,0.200
32.97, 1,0.0243,19.9797,7.4635,0.0000,0.0067,6.9579,90.22,0.000,0.100,0.200
33.17, 1,0.0224,20.0014,7.4665,0.0000,0.0208,6.9599,90.22,0.000,0.100,0.200
33.37, 1,0.0210,20.0252,7.4503,0.0000,0.0340,6.9601,90.22,0.000,0.100,0.200
33.57, 1,0.0203,20.0485,7.4368,0.0000,0.0458,6.9550,90.21,0.000,0.100,0.200
33.77, 1,0.0200,20.0683,7.4340,0.0000,0.0564,6.9468,90.20,0.000,0.100,0.200
33.98, 1,0.0197,20.0884,7.4443,0.0000,0.0661,6.9385,90.20,0.000,0.100,0.200
34.18, 1,0.0198,20.1062,7.4412,0.0000,0.0737,6.9319,90.19,0.000,0.100,0.200
34.38, 1,0.0212,20.1187,7.4100,0.0000,0.0798,6.9210,90.19,0.000,0.100,0.200
34.58, 1,0.0233,20.1272,7.4084,0.0000,0.0844,6.9030,90.19,0.000,0.100,0.200
34.78, 1,0.0253,20.1367,7.4152,0.0000,0.0877,6.8843,90.20,0.000,0.100,0.200
34.98, 1,0.0274,20.1436,7.4261,0.0000,0.0893,6.8671,90.21,0.000,0.100,0.200
35.18, 1,0.0308,20.1505,7.4423,0.0000,0.0895,6.8532,90.21,0.000,0.100,0.200
35.38, 1,0.0343,20.1541,7.4518,0.0000,0.0881,6.8419,90.22,0.000,0.100,0.200
35.58, 1,0.0378,20.1543,7.4559,0.0000,0.0852,6.8326,90.22,0.000,0.100,0.200
35.78, 1,0.0421,20.1537,7.4509,0.0000,0.0810,6.8220,90.22,0.000,0.100,0.200
35.98, 1,0.0459,20.1507,7.4651,0.0000,0.0754,6.8112,90.23,0.000,0.100,0.200
36.18, 1,0.0512,20.1454,7.4793,0.0000,0.0689,6.8052,90.22,0.000,0.100,0.200
36.38, 1,0.0567,20.1363,7.4792,0.0000,0.0610,6.8013,90.20,0.000,0.100,0.200
36.58, 1,0.0649,20.1255,7.4824,0.0000,0.0524,6.7974,90.20,0.000,0.100,0.200
36.78, 1,0.0730,20.1137,7.4894,0.0000,0.0428,6.7942,90.19,0.000,0.100,0.200
36.99, 1,0.0797,20.1007,7.4999,0.0000,0.0327,6.7932,90.18,0.000,0.100,0.200
37.19, 1,0.0852,20.0895,7.5103,0.0000,0.0222,6.7951,90.18,0.000,0.100,0.200
37.39, 1,0.0910,20.0739,7.5178,0.0000,0.0114,6.8006,90.19,0.000,0.100,0.200
37.59, 1,0.0970,20.0567,7.5170,0.0000,0.0002,6.8079,90.19,0.000,0.100,0.200
37.79, 2,0.1023,20.0403,7.5154,0.0000,-0.0111,6.8098,90.19,0.150,0.100,0.200
37.99, 2,0.1068,20.0215,7.5338,0.0000,-0.0219,6.7790,90.17,0.150,0.100,0.200
38.20, 2,0.1099,20.0036,7.5689,0.0000,-0.0322,6.7203,90.17,0.150,0.100,0.200
38.40, 2,0.1127,19.9876,7.6206,0.0000,-0.0421,6.6363,90.17,0.150,0.100,0.200
38.60, 2,0.1151,19.9748,7.6950,0.0000,-0.0509,6.5329,90.18,0.150,0.100,0.200
38.80, 2,0.1173,19.9607,7.8129,0.0000,-0.0580,6.4245,90.19,0.150,0.100,0.200
39.00, 2,0.1201,19.9510,7.9167,0.0000,-0.0634,6.3394,90.18,0.150,0.100,0.200
39.20, 2,0.1214,19.9410,7.9962,0.0000,-0.0686,6.2731,90.18,0.150,0.100,0.200
39.40, 2,0.1218,19.9306,8.0493,0.0000,-0.0736,6.2220,90.17,0.150,0.100,0.200
39.60, 2,0.1198,19.9221,8.0987,0.0000,-0.0779,6.1832,90.16,0.150,0.100,0.200
39.80, 2,0.1185,19.9174,8.1430,0.0000,-0.0820,6.1545,90.15,0.150,0.100,0.200
40.00, 2,0.1189,19.9132,8.1811,0.0000,-0.0855,6.1347,90.16,0.150,0.100,0.200
40.20, 2,0.1182,19.9085,8.2060,0.0000,-0.0885,6.1234,90.16,0.150,0.100,0.200
40.40, 2,0.1164,19.9050,8.2173,0.0000,-0.0909,6.1170,90.15,0.150,0.100,0.200
40.60, 2,0.1144,19.9034,8.2263,0.0000,-0.0925,6.1129,90.13,0.150,0.100,0.200
40.80, 2,0.1123,19.9029,8.2017,0.0000,-0.0934,6.1089,90.12,0.150,0.100,0.200
41.00, 2,0.1094,19.9028,8.1929,0.0000,-0.0938,6.0987,90.12,0.150,0.100,0.200
41.20, 2,0.1062,19.9033,8.2008,0.0000,-0.0935,6.0875,90.12,0.150,0.100,0.200
41.40, 2,0.1040,19.9050,8.2066,0.0000,-0.0926,6.0781,90.13,0.150,0.100,0.200
41.60, 2,0.1014,19.9089,8.2182,0.0000,-0.0911,6.0696,90.14,0.150,0.100,0.200
41.80, 2,0.0984,19.9135,8.2352,0.0000,-0.0892,6.0646,90.13,0.150,0.100,0.200
42.00, 2,0.0957,19.9196,8.2488,0.0000,-0.0869,6.0633,90.12,0.150,0.100,0.200
42.20, 2,0.0930,19.9254,8.2532,0.0000,-0.0841,6.0644,90.10,0.150,0.100,0.200
42.40, 2,0.0890,19.9323,8.2548,0.0000,-0.0811,6.0666,90.09,0.150,0.100,0.200
42.60, 2,0.0841,19.9389,8.2564,0.0000,-0.0778,6.0689,90.09,0.150,0.100,0.200
42.80, 2,0.0788,19.9451,8.2558,0.0000,-0.0743,6.0721,90.09,0.150,0.100,0.200
43.00, 2,0.0734,19.9507,8.2600,0.0000,-0.0707,6.0751,90.09,0.150,0.100,0.200
43.20, 2,0.0682,19.9563,8.2636,0.0000,-0.0669,6.0798,90.09,0.150,0.100,0.200
43.40, 2,0.0647,19.9618,8.2636,0.0000,-0.0629,6.0851,90.09,0.150,0.100,0.200
43.60, 2,0.0611,19.9686,8.2681,0.0000,-0.0586,6.0911,90.10,0.150,0.100,0.200
43.80, 2,0.0576,19.9751,8.2758,0.0000,-0.0539,6.0993,90.11,0.150,0.100,0.200
44.00, 2,0.0540,19.9823,8.2761,0.0000,-0.0489,6.1092,90.11,0.150,0.100,0.200
44.20, 2,0.0507,19.9911,8.2751,0.0000,-0.0439,6.1118,90.12,0.150,0.100,0.200
44.40, 2,0.0452,20.0009,8.2957,0.0000,-0.0386,6.0830,90.12,0.150,0.100,0.200
44.60, 2,0.0431,20.0098,8.3464,0.0000,-0.0333,6.0294,90.11,0.150,0.100,0.200
44.80, 2,0.0421,20.0183,8.4151,0.0000,-0.0279,5.9542,90.10,0.150,0.100,0.200
45.00, 2,0.0400,20.0271,8.4789,0.0000,-0.0228,5.8645,90.10,0.150,0.100,0.200
45.20, 2,0.0381,20.0353,8.5779,0.0000,-0.0183,5.7610,90.11,0.150,0.100,0.200
45.40, 2,0.0359,20.0423,8.6927,0.0000,-0.0150,5.6517,90.12,0.150,0.100,0.200
45.60, 2,0.0342,20.0493,8.8153,0.0000,-0.0127,5.5356,90.13,0.150,0.100,0.200
45.80, 2,0.0324,20.0561,8.9381,0.0000,-0.0114,5.4134,90.13,0.150,0.100,0.200
46.00, 2,0.0310,20.0605,9.0586,0.0000,-0.0107,5.2848,90.13,0.150,0.100,0.200
46.20, 2,0.0298,20.0632,9.1891,0.0000,-0.0105,5.1472,90.13,0.150,0.100,0.200
46.40, 2,0.0282,20.0637,9.3105,0.0000,-0.0107,5.0086,90.12,0.150,0.100,0.200
46.60, 2,0.0261,20.0659,9.4534,0.0000,-0.0110,4.8715,90.11,0.150,0.100,0.200
46.80, 2,0.0245,20.0672,9.5993,0.0000,-0.0116,4.7305,90.12,0.150,0.100,0.200
47.00, 2,0.0233,20.0688,9.7238,0.0000,-0.0124,4.5834,90.12,0.150,0.100,0.200
47.20, 2,0.0224,20.0702,9.8580,0.0000,-0.0133,4.4321,90.11,0.150,0.100,0.200
47.40, 2,0.0215,20.0707,10.0107,0.0000,-0.0143,4.2780,90.11,0.150,0.100,0.200
47.60, 2,0.0202,20.0712,10.1716,0.0000,-0.0155,4.1259,90.10,0.150,0.100,0.200
47.80, 2,0.0206,20.0721,10.2987,0.0000,-0.0168,3.9762,90.09,0.150,0.100,0.200
48.00, 2,0.0218,20.0729,10.4652,0.0000,-0.0183,3.8281,90.09,0.150,0.100,0.200
48.20, 2,0.0235,20.0717,10.6229,0.0000,-0.0198,3.6875,90.07,0.150,0.100,0.200
48.40, 2,0.0259,20.0693,10.7747,0.0000,-0.0214,3.5463,90.06,0.150,0.100,0.200
48.60, 2,0.0294,20.0672,10.9315,0.0000,-0.0231,3.4043,90.07,0.150,0.100,0.200
48.81, 2,0.0327,20.0658,11.0848,0.0000,-0.0248,3.2658,90.08,0.150,0.100,0.200
49.01, 2,0.0358,20.0640,11.2452,0.0000,-0.0266,3.1259,90.09,0.150,0.100,0.200
49.21, 2,0.0389,20.0619,11.4022,0.0000,-0.0286,2.9937,90.10,0.150,0.100,0.200
49.41, 2,0.0408,20.0610,11.5328,0.0000,-0.0307,2.8608,90.10,0.150,0.100,0.200
49.61, 2,0.0431,20.0590,11.6595,0.0000,-0.0330,2.7275,90.10,0.150,0.100,0.200
49.81, 2,0.0463,20.0557,11.8012,0.0000,-0.0354,2.5898,90.11,0.150,0.100,0.200
50.01, 2,0.0502,20.0517,11.9474,0.0000,-0.0381,2.4480,90.10,0.150,0.100,0.200
50.26, 2,0.0529,20.0470,12.1117,0.0000,-0.0416,2.2852,90.09,0.025,0.050,0.250
50.51, 2,0.0542,20.0414,12.2610,0.0000,-0.0454,2.1569,90.10,0.025,0.050,0.250
50.76, 2,0.0548,20.0349,12.3728,0.0000,-0.0492,2.0548,90.10,0.025,0.050,0.250
51.02, 2,0.0558,20.0298,12.4823,0.0000,-0.0510,1.9760,90.12,0.025,0.050,0.250
51.27, 2,0.0566,20.0297,12.5483,0.0000,-0.0499,1.9193,90.11,0.025,0.050,0.250
51.52, 2,0.0569,20.0328,12.5933,0.0000,-0.0470,1.8748,90.09,0.025,0.050,0.250
51.77, 2,0.0570,20.0390,12.6298,0.0000,-0.0431,1.8332,90.09,0.025,0.050,0.250
52.02, 2,0.0575,20.0469,12.6585,0.0000,-0.0388,1.7937,90.10,0.025,0.050,0.250
52.28, 2,0.0589,20.0551,12.6637,0.0000,-0.0342,1.7494,90.11,0.025,0.050,0.250
52.53, 2,0.0620,20.0626,12.6816,0.0000,-0.0295,1.6943,90.10,0.025,0.050,0.250
52.78, 2,0.0648,20.0693,12.7341,0.0000,-0.0250,1.6396,90.09,0.025,0.050,0.250
53.04, 2,0.0681,20.0768,12.7919,0.0000,-0.0206,1.5949,90.08,0.025,0.050,0.250
53.29, 2,0.0687,20.0841,12.8345,0.0000,-0.0161,1.5549,90.07,0.025,0.050,0.250
